Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-03 21:52:00,21:52:00,CNR2556958518,SUCCESS,CID607251,eBike,Kammanahalli,Basavanagudi,287.0,90.0,,,No,,394.0,Cash,36.0,3.1,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-15 09:27:00,09:27:00,CNR5831802688,Success,CID797104, PRIME SUV ,Majestic,KR Puram,238.0,125.0,,,No,,207.0,UPI,45.0,3.6,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-30 15:57:00,15:57:00,CNR1944602684,SUCCESS,CID487165,eBike,Hennur,Basavanagudi,147.0,145.0,,, NO ,,818.0,Cash,46.0,4.2,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 00:54:00,00:54:00,CNR9076399239,Canceled by Driver,CID543520,Bike,Sahakar Nagar,Magadi Road,,,,Personal & Car related issue,,,358.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-19 08:36:00,08:36:00,CNR4637857374, Success ,CID376819,Prime Plus,Kadugodi,Majestic,308.0,95.0,,,Yes,Customer Demand,392.0,Cash,41.0,3.5,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 10:54:00,10:54:00,CNR4596211106,Success,CID634804,Prime Sedan,ELECTRONIC CITY,RAJARAJESHWARI NAGAR,70.0,140.0,,,NO,,476.0,UPI,13.0,3.8,3.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 10:49:00,10:49:00, CNR2752930632 , SUCCESS ,CID186083,Mini,Cox Town,Banashankari,238.0,105.0,,,NO,,916.0,Cash,26.0,3.1,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-13 02:53:00,02:53:00,CNR6942035199,DRIVER NOT FOUND, CID429591 ,eBike,Basavanagudi,BTM Layout,,,,,,,403.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-21 19:09:00,19:09:00,CNR3474126499, Canceled by Driver ,CID632608,Bike,Richmond Town,Bellandur,,,,PERSONAL & CAR RELATED ISSUE,,,134.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-24 07:39:00,07:39:00,CNR6848459410,Canceled by Driver,CID401194,Prime Plus, HOSUR ROAD ,Electronic City,,,,More than permitted people in there,,,2263.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-14 10:32:00,10:32:00, CNR4072555206 , Canceled by Customer ,CID867231,Prime SUV,Shantinagar, KENGERI ,,,CHANGE OF PLANS,,,,431.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-02 22:54:00,22:54:00,CNR6453828722,Success,CID172086,Auto,Shivajinagar,Chickpet,133.0,145.0,,, No ,,463.0,Cash,3.0,4.5,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 11:32:00,11:32:00,CNR7131572700,Canceled by Customer,CID203211,eBike,Koramangala,PADMANABHANAGAR,,,DRIVER ASKED TO CANCEL,,,,124.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 17:55:00,17:55:00,CNR3206357719,Canceled by Driver,CID238704,eBike, Hosur Road ,BANASHANKARI,,,,Customer was coughing/sick,,,284.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-18 08:05:00,08:05:00,CNR6137428204,Success,CID819767,Prime SUV,JP Nagar,Ulsoor,175.0,125.0,,,NO,,165.0,UPI,11.0,3.3,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 04:59:00,04:59:00,CNR7052352832,Success,CID724116,Prime Sedan,Malleshwaram,Hebbal,189.0,40.0,,, Yes ,Customer Demand,252.0, UPI ,34.0,3.9,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-12 10:47:00,10:47:00,CNR7854823488,SUCCESS,CID609823,Prime SUV,CHAMARAJPET, Kammanahalli ,273.0,60.0,,,Yes, Customer Demand ,250.0,UPI,16.0,4.8,4.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-23 06:59:00,06:59:00,CNR9723854604,Success,CID291584,PRIME SEDAN,FRAZER TOWN,Hennur,56.0,145.0,,, YES ,Vehicle Breakdown,392.0,UPI,45.0,3.4,3.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-01 10:22:00,10:22:00,CNR1725858801, Success ,CID485538,eBike,Shivajinagar,Devanahalli,252.0,35.0,,, No ,,1303.0, UPI ,35.0,3.5,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-19 02:49:00,02:49:00,CNR5842455448, Canceled by Customer , CID605688 ,Mini,Langford Town, Tumkur Road ,,,DRIVER IS NOT MOVING TOWARDS PICKUP LOCATION,,,,376.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/3202/3202926.png 
2024-07-04 22:57:00,22:57:00,CNR7944721037,Canceled by Driver,CID213240,Auto,LANGFORD TOWN,Shantinagar,,,,CUSTOMER WAS COUGHING/SICK,,,347.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-16 05:09:00,05:09:00,CNR2095178567,CANCELED BY DRIVER,CID871879,eBike,BTM LAYOUT, Chickpet ,,,,More than permitted people in there,,,764.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-12 09:11:00,09:11:00,CNR6347436173,Success, CID104557 ,Mini,Hulimavu,Padmanabhanagar,273.0,145.0,,,NO,,161.0,Cash,49.0,4.6,3.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-24 18:24:00,18:24:00,CNR2914440001,Success,CID288207, BIKE , Frazer Town , Yelahanka ,140.0,40.0,,,No,,168.0,UPI,43.0,4.1,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-20 22:07:00,22:07:00,CNR9982529356,Success,CID730550,Auto, Banashankari ,Padmanabhanagar,294.0,105.0,,,Yes,Other Issue,331.0,CASH,7.0,3.0,4.1, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-25 08:12:00,08:12:00, CNR8622841412 ,Canceled by Customer,CID872253,PRIME PLUS, Koramangala ,Sahakar Nagar,,, Change of plans ,,,,296.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
,,,,,,,,,,,,,,,,,,,
2024-07-23 16:46:00,16:46:00, CNR2955069821 , Success , CID268964 ,BIKE, BASAVANAGUDI ,Vijayanagar,126.0,75.0,,,No,,884.0, UPI ,46.0,4.0,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 23:50:00,23:50:00,CNR3211335290, Driver Not Found ,CID630354,Mini,Ramamurthy Nagar, BTM Layout ,,,,,,,366.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-30 04:04:00,04:04:00,CNR3295211011,Canceled by Driver, CID262282 ,Prime Sedan,Shantinagar,BANNERGHATTA ROAD,,,,Customer was coughing/sick,,,104.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-26 10:55:00,10:55:00, CNR8286301565 ,Success, CID741851 ,Auto,Chickpet,Indiranagar,266.0,30.0,,, NO ,,276.0, CASH ,4.0,4.5,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-15 20:25:00,20:25:00, CNR2216705034 ,SUCCESS,CID918492, Prime SUV ,Padmanabhanagar,Ulsoor,77.0,40.0,,,NO,,261.0,Cash,22.0,4.6,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-12 13:57:00,13:57:00,CNR6801278298,Success,CID446001,Prime SUV,HSR Layout,Kadugodi,280.0,95.0,,, No ,,116.0, Cash ,24.0,5.0,3.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-31 18:33:00,18:33:00,CNR4982614990,Success,CID845065,Prime Plus,Rajarajeshwari Nagar, Chickpet ,105.0,135.0,,,No,,652.0,UPI,36.0,4.6,3.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 05:04:00,05:04:00,CNR1497047616,Driver Not Found,CID830980, AUTO ,Chamarajpet, Yelahanka ,,,,,,,327.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-16 04:29:00,04:29:00,CNR5223461795, Success ,CID812916,Bike,Koramangala,Sahakar Nagar,294.0,145.0,,,No,,391.0,UPI,45.0,3.5,4.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-13 09:35:00,09:35:00,CNR1538753327, Success ,CID986918,Bike,HSR LAYOUT, VIJAYANAGAR ,42.0,80.0,,, NO ,,296.0,Cash,5.0,4.5,3.2, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-01 09:09:00,09:09:00,CNR2678024948,Success,CID681436,Mini,Indiranagar,Tumkur Road,84.0,60.0,,,No,,440.0, Cash ,39.0,4.8,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 06:05:00,06:05:00, CNR2211831576 ,Canceled by Driver,CID806654,PRIME PLUS,KR PURAM,Ramamurthy Nagar,,,,Customer related issue,,,386.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 03:36:00,03:36:00,CNR2127332909,Success,CID978812,Prime Sedan,Sahakar Nagar,Nagarbhavi,245.0,70.0,,,YES,Customer Demand,617.0,Cash,24.0,3.3,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-28 03:53:00,03:53:00,CNR9652879706, DRIVER NOT FOUND ,CID907728,eBike,BTM LAYOUT,BTM Layout,,,,,,,232.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-15 07:17:00,07:17:00,CNR1478671941,Canceled by Driver,CID562338,Prime Plus,RAMAMURTHY NAGAR,Hennur,,,,Personal & Car related issue,,,100.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-08 18:19:00,18:19:00,CNR2802864071, Success , CID345527 ,PRIME SEDAN,Majestic,Koramangala,231.0,90.0,,,NO,,167.0,UPI,49.0,3.5,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
,,,,,,,,,,,,,,,,,,,
2024-07-30 19:25:00,19:25:00,CNR9700994487,Driver Not Found, CID356538 ,Prime SUV,Indiranagar,Rajajinagar,,,,,,,163.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-22 07:58:00,07:58:00,CNR3221282186, Success , CID582072 ,Bike,Magadi Road,Cox Town,252.0,90.0,,,NO,,554.0,UPI,20.0,3.9,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-20 03:27:00,03:27:00,CNR2958933256,Canceled by Customer,CID457331,Bike,Frazer Town,Vijayanagar,,,Driver is not moving towards pickup location,,,,159.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 04:37:00,04:37:00, CNR1772056076 ,Success, CID873177 ,Prime SUV,Marathahalli, MG Road ,196.0,115.0,,,No,,104.0, CASH ,25.0,3.5,3.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-13 08:47:00,08:47:00, CNR7938032896 ,Success,CID952408,Mini,Hennur,Koramangala,56.0,100.0,,,No,,986.0, Cash ,35.0,4.4,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 08:25:00,08:25:00, CNR8106708698 ,Success,CID784299, Mini ,Hulimavu,Vijayanagar,42.0,55.0,,,NO,,466.0, CASH ,25.0,3.9,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 18:48:00,18:48:00, CNR4510715431 , DRIVER NOT FOUND ,CID784938,Mini, KR Puram ,Sahakar Nagar,,,,,,,385.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-17 15:04:00,15:04:00,CNR9700634842,Success,CID521822,eBike,Kadugodi, HEBBAL ,105.0,55.0,,,No,,701.0,Cash,31.0,4.7,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-03 03:12:00,03:12:00,CNR6943123844,Success,CID253113, eBike ,Banashankari,LANGFORD TOWN,126.0,135.0,,,No,,455.0,Cash,36.0,4.5,4.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-06 12:57:00,12:57:00,CNR2186510091, CANCELED BY DRIVER ,CID860485,Prime Sedan,Kadugodi, Shantinagar ,,,,Customer was coughing/sick,,,460.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-13 15:00:00,15:00:00, CNR6573242948 , Canceled by Driver ,CID454605,Prime SUV,RICHMOND TOWN,Rajajinagar,,,,Customer related issue,,,475.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 05:19:00,05:19:00,CNR1263598063, SUCCESS ,CID815426,Mini,Whitefield,Yeshwanthpur,154.0,120.0,,, No ,,268.0,Cash,46.0,3.3,5.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 16:27:00,16:27:00, CNR6219735310 ,CANCELED BY CUSTOMER,CID576345,eBike,HOSUR ROAD,Kengeri,,,Driver is not moving towards pickup location,,,,421.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-16 16:04:00,16:04:00,CNR8705137963,Success,CID925665,Auto, Bellandur , BTM Layout ,147.0,70.0,,,No,,727.0,UPI,12.0,3.1,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-13 17:34:00,17:34:00, CNR2198810034 , Canceled by Driver ,CID312530, Prime Plus ,MG Road,Electronic City,,,,More than permitted people in there,,,122.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-15 02:52:00,02:52:00,CNR8072754436,Canceled by Driver,CID338839, BIKE ,Frazer Town,RICHMOND TOWN,,,,Customer related issue,,,225.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 07:23:00,07:23:00,CNR3945544447, Success ,CID340241,eBike,Hebbal, CHICKPET ,252.0,25.0,,,No,,322.0,Cash,27.0,4.9,3.3, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-10 20:55:00,20:55:00, CNR4795566443 ,Canceled by Driver,CID375935,PRIME PLUS,Devanahalli, Rajarajeshwari Nagar ,,,, Personal & Car related issue ,,,167.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-11 19:01:00,19:01:00,CNR7085318425,Canceled by Driver,CID190391, Prime SUV ,Kadugodi,Padmanabhanagar,,,,Customer was coughing/sick,,,1109.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 07:30:00,07:30:00,CNR3137852333, Success , CID933672 ,Prime SUV,Electronic City,Electronic City,63.0,135.0,,, No ,,146.0,Cash,7.0,3.7,3.6, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-23 21:00:00,21:00:00,CNR3881354939,SUCCESS, CID169083 ,eBike,Ramamurthy Nagar, Shivajinagar ,133.0,100.0,,,No,,1004.0,UPI,20.0,3.2,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-04 16:48:00,16:48:00,CNR5143876162, Success , CID479154 ,Prime SUV,Yelahanka,Basavanagudi,203.0,80.0,,,No,,284.0,Cash,17.0,3.9,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-28 22:39:00,22:39:00,CNR9247766664,Canceled by Driver, CID822291 , Auto ,Jayanagar,Vijayanagar,,,,Personal & Car related issue,,,992.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-02 22:46:00,22:46:00,CNR8852355848,Success,CID352731,Mini,Chamarajpet,Chamarajpet,175.0,80.0,,,No,,195.0,CASH,7.0,3.0,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-15 12:20:00,12:20:00,CNR7031684975,Success,CID832588,eBike, KAMMANAHALLI ,KENGERI,140.0,25.0,,,No,,2251.0,UPI,45.0,4.2,3.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-03 07:30:00,07:30:00,CNR1553716595,Success,CID530058,Prime Sedan,Ulsoor,MARATHAHALLI,98.0,30.0,,, No ,,729.0,UPI,45.0,4.2,3.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-31 22:14:00,22:14:00,CNR6982616946,Driver Not Found,CID342537, eBike ,Malleshwaram,Majestic,,,,,,,274.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-09 13:09:00,13:09:00,CNR4247783988,CANCELED BY CUSTOMER,CID744659,Prime SUV,Shivajinagar,Hulimavu,,,Wrong Address,,,,335.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 15:01:00,15:01:00, CNR6747004264 ,Success,CID658745,eBike,Sahakar Nagar,Whitefield,Error,75.0,,,No,,100.0,Cash,9.0,3.8,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-16 02:10:00,02:10:00,CNR6225107323,Driver Not Found, CID169331 ,Auto,RT NAGAR,Chamarajpet,,,,,,,397.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-24 10:22:00,10:22:00,CNR6634906918,Success,CID748054,Prime SUV,Hosur Road,WHITEFIELD,308.0,75.0,,, No ,,821.0,Cash,45.0,4.0,4.7,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG
2024-07-05 03:42:00,03:42:00,CNR5619776988,Success,CID946405,Bike,Devanahalli,Magadi Road,259.0,45.0,,,No,,691.0,Cash,12.0,3.8,3.5, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG 
2024-07-09 14:47:00,14:47:00, CNR3053701309 ,Success, CID160220 ,Prime Sedan,COX TOWN, PADMANABHANAGAR ,217.0,130.0,,, No ,,274.0,Cash,49.0,3.0,4.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-15 12:23:00,12:23:00,CNR6320769265,Success,CID726840,MINI,Shantinagar,Yelahanka,126.0,25.0,,,No,,157.0,Debit Card,10.0,4.0,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 06:37:00,06:37:00,CNR2139669676, Success ,CID105817,Prime SUV,Banashankari, Electronic City ,133.0,135.0,,,NO,,2271.0,Cash,45.0,4.9,3.6, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-11 20:34:00,20:34:00, CNR8077649110 ,Success,CID533134,AUTO,Whitefield,Mysore Road,294.0,45.0,,,No,,146.0,UPI,12.0,4.1,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 01:53:00,01:53:00,CNR7992529492,CANCELED BY CUSTOMER,CID941471,Prime Sedan,RAJAJINAGAR,NAGARBHAVI,,,AC is Not working,,,,260.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-30 22:24:00,22:24:00,CNR5591982530,Driver Not Found,CID467481,Prime Sedan, Mysore Road ,MG Road,,,,,,,576.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-22 16:25:00,16:25:00, CNR6503186199 ,Success,CID793310,Prime SUV,BTM Layout,VARTHUR,112.0,35.0,,,No,,303.0,Cash,42.0,3.1,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-12 14:49:00,14:49:00,CNR3614916717,Success,CID108979,Bike, Vijayanagar ,Peenya,133.0,55.0,,,No,,193.0,Cash,27.0,3.2,3.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-28 12:52:00,12:52:00, CNR1117647783 , Success ,CID609318,Auto,Kammanahalli,Marathahalli,210.0,90.0,,,NO,,364.0,Cash,4.0,3.9,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 21:29:00,21:29:00,CNR2407281796,Success,CID392670, eBike , Varthur ,Frazer Town,56.0,25.0,,,No,,632.0, UPI ,44.0,4.4,3.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-03 14:28:00,14:28:00, CNR4617438982 ,Success,CID482834,Prime SUV,Mysore Road, JP NAGAR ,217.0,120.0,,,No,,319.0, UPI ,38.0,3.8,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-21 15:01:00,15:01:00,CNR2862552984,Driver Not Found,CID808154,Prime Sedan,Tumkur Road,Ulsoor,,,,,,,207.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-06 07:08:00,07:08:00,CNR3461547093,Success,CID716761,Mini,CHAMARAJPET,Magadi Road,70.0,135.0,,,No,,164.0,UPI,22.0,4.6,3.6, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG 
2024-07-13 13:32:00,13:32:00,CNR8249459405,Success,CID147043,eBike,Kammanahalli,Cox Town,301.0,130.0,,,No,,550.0,Cash,34.0,4.0,4.1, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-29 19:26:00,19:26:00, CNR8760076613 ,Canceled by Driver,CID556758,Bike, Vijayanagar ,Hosur Road,,,,Personal & Car related issue,,,207.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-24 06:17:00,06:17:00, CNR9037668445 ,Success,CID950975,Mini, Koramangala ,Frazer Town,231.0,60.0,,,No,,294.0,Cash,28.0,3.3,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-10 22:34:00,22:34:00,CNR1624130109,Success,CID997312,Auto,HEBBAL,Rajarajeshwari Nagar,273.0,120.0,,,No,,2630.0,UPI,8.0,3.6,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 04:07:00,04:07:00,CNR3631801810,Success,CID219398, Prime SUV ,MAGADI ROAD, DEVANAHALLI ,35.0,65.0,,,No,,267.0, Cash ,28.0,4.6,3.8, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG 
2024-07-11 04:51:00,04:51:00,CNR6292230385,Canceled by Driver,CID704341,Prime Plus,Peenya,Shivajinagar,,,, PERSONAL & CAR RELATED ISSUE ,,,554.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-30 13:39:00,13:39:00,CNR6015659943,Success,CID832927,MINI,Frazer Town, Bellandur ,280.0,50.0,,,No,,436.0,UPI,2.0,4.2,4.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-17 04:46:00,04:46:00,CNR1731124744,Canceled by Driver, CID867278 ,BIKE,Ulsoor, Shantinagar ,,,,CUSTOMER RELATED ISSUE,,,143.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-24 16:40:00,16:40:00,CNR1768121888,Driver Not Found,CID201033,Prime SUV, Koramangala ,Electronic City,,,,,,,1136.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 15:12:00,15:12:00,CNR1358292154,Success, CID473312 ,Prime SUV,Mysore Road,Hennur,140.0,85.0,,, No ,,1588.0,UPI,48.0,3.8,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 06:52:00,06:52:00,CNR8848253255,Success,CID454011,Auto,VARTHUR,JAYANAGAR,147.0,85.0,,,No,,372.0,UPI,18.0,3.7,4.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-29 11:37:00,11:37:00,CNR9992273437,Success,CID607031,Mini,Kengeri,Richmond Town,273.0,25.0,,, No ,,246.0, UPI ,1.0,3.3,3.4, https://cdn-icons-png.flaticon.com/128/3202/3202926.png 
2024-07-04 12:26:00,12:26:00,CNR7246912672, Driver Not Found ,CID749427,Prime SUV, MAJESTIC , JAYANAGAR ,,,,,,,348.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-07 14:07:00,14:07:00,CNR9183522094,Success, CID678989 ,Prime SUV,Hennur,DEVANAHALLI,84.0,90.0,,,No,,1973.0, UPI ,19.0,4.7,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-05 14:53:00,14:53:00,CNR6972249654,Success, CID717832 ,Prime Plus,KADUGODI,Sarjapur Road,154.0,90.0,,, No ,,685.0,UPI,39.0,3.1,3.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-12 13:00:00,13:00:00,CNR5759299680,CANCELED BY DRIVER,CID108132,PRIME PLUS, Hebbal , Devanahalli ,,,,CUSTOMER RELATED ISSUE,,,298.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-07 16:19:00,16:19:00,CNR8486318080,Canceled by Driver,CID112436,BIKE, Basavanagudi ,Rajajinagar,,,,CUSTOMER RELATED ISSUE,,,863.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-09 14:55:00,14:55:00,CNR5386186498,Success,CID914606,BIKE,Hosur Road,Shantinagar,175.0,135.0,,,No,,2259.0, Cash ,22.0,4.1,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-25 02:43:00,02:43:00, CNR8620491460 , Success , CID547091 ,Prime SUV, Yelahanka ,Hennur,245.0,40.0,,,No,,221.0,UPI,2.0,3.1,3.0, https://cdn-icons-png.flaticon.com/128/9983/9983204.png 
2024-07-04 03:23:00,03:23:00,CNR8471588814,Canceled by Driver,CID293648,eBike, Whitefield , RT Nagar ,,,,Customer was coughing/sick,,,227.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 18:51:00,18:51:00,CNR1245525568,Canceled by Driver,CID929864, Prime Plus ,Ulsoor,Hebbal,,,, Customer related issue ,,,198.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-16 08:32:00,08:32:00,CNR1366300239, Canceled by Driver , CID439829 ,Auto,Hennur, Kengeri ,,,,PERSONAL & CAR RELATED ISSUE,,,869.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 20:17:00,20:17:00,CNR1911813486,Canceled by Customer,CID357995,Auto,Chamarajpet,Kengeri,,,CHANGE OF PLANS,,,,496.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-14 15:39:00,15:39:00,CNR1694906977, CANCELED BY CUSTOMER ,CID961429,Prime Plus,Chickpet, SAHAKAR NAGAR ,,, Driver asked to cancel ,,,,291.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-15 08:09:00,08:09:00, CNR1992326277 ,SUCCESS,CID338429,PRIME PLUS,Marathahalli, TUMKUR ROAD ,49.0,70.0,,,NO,,112.0,Cash,37.0,3.4,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
